ID,OBJECTID,SPAD_ID,STREETID,TAX_ID,PRINTKEY,LONGNAME,FIPMCD,FIPPLC,ST_NUMBER,ST_NAME,LU_CODE,Assets_within_Comm_Co_CODEA,Assets_within_Comm_Co_CODEB,Assets_within_Comm_Co_CombinedCode,CombinedCodeNumber,PRE,NAME,TYPE,SUFFIX,MCDNAME,ZIPCODE,NEWADD,LASTEDIT,GRP_NAME,SUITE,APT_ID,UNITS,NOTES,alias1,alias2,alias3,CNTY,AG1,AG2,AG3,FCODE,MUN,LOC_FLD2,Lon,Lat,Corridor,CODEAB_CODEA,CODEAB_CODEB,ENTITY,CODEAB_CombinedCode,Entity2,Entity_Category,GeneralCategories
2021,129966,1524310,12575126,3.115E+25,008.-07-04.0,,73000,73000,745,N SALINA ST,482,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/26/2010,,,UPPER,,1,,,,,67,,,,GIS,SYR,,-76.154,43.0613,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2026,129971,1524311,12575127,3.115E+25,008.-06-05.0,,73000,73000,305,E DIVISION ST,421,482,0,48200,48200,E,DIVISION,ST,,SYRACUSE CITY,13208,12/27/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1529,43.0607,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2038,129983,1524314,12575126,3.115E+25,008.-06-11.0,,73000,73000,736,N SALINA ST,482,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/27/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1535,43.0613,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2041,129986,1524315,12575126,3.115E+25,008.-06-12.0,,73000,73000,742,N SALINA ST,482,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/27/2010,,,,,1,,,,,67,,,,GIS,SYR,,-76.1536,43.0614,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2044,129989,1524316,12575126,3.115E+25,008.-06-14.0,,73000,73000,748,N SALINA ST,482,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/27/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1537,43.0616,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2050,129995,1524319,12575168,3.115E+25,008.-01-16.1,,73000,73000,809,N SALINA ST,481,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/27/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1545,43.0619,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2051,129996,1524320,12575168,3.115E+25,008.-01-16.1,,73000,73000,813,N SALINA ST,481,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/27/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1546,43.0619,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2056,130001,1524321,12575168,3.115E+25,008.-01-13.0,,73000,73000,823,N SALINA ST,482,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/27/2010,,,UPPER,,3,,,,,67,,,,GIS,SYR,,-76.1548,43.0622,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2058,130003,1524322,12575168,3.115E+25,008.-01-12.0,,73000,73000,827,N SALINA ST,483,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/27/2010,,,REAR,,1,,,,,67,,,,GIS,SYR,,-76.1548,43.0622,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2061,130006,1524323,12575168,3.115E+25,008.-01-11.0,,73000,73000,833,N SALINA ST,482,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/28/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1549,43.0623,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2063,130008,1524324,12575168,3.115E+25,008.-01-10.0,,73000,73000,837,N SALINA ST,482,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/28/2010,,,,,3,,,,,67,,,,GIS,SYR,,-76.155,43.0624,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2065,130010,1524325,12575168,3.115E+25,008.-01-09.0,,73000,73000,841,N SALINA ST,482,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/28/2010,,,,,6,,,,,67,,,,GIS,SYR,,-76.155,43.0625,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2067,130012,1524326,12575168,3.115E+25,008.-01-08.0,,73000,73000,845,N SALINA ST,481,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/28/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1551,43.0625,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2069,130014,1524327,12575168,3.115E+25,008.-01-07.0,,73000,73000,849,N SALINA ST,481,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/28/2010,,,,,1,,,,,67,,,,GIS,SYR,,-76.1551,43.0626,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2070,130015,1524328,12575168,3.115E+25,008.-01-06.0,,73000,73000,853,N SALINA ST,481,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/28/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1552,43.0627,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2071,130016,1524329,12575168,3.115E+25,008.-01-05.0,,73000,73000,855,N SALINA ST,481,482,0,48200,48200,N,SALINA,ST,,SYRACUSE CITY,13208,12/28/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1552,43.0628,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2080,130231,1524504,12573546,3.115E+25,108.2-01-16.0,,73000,73000,1114,W GENESEE ST,483,482,0,48200,48200,W,GENESEE,ST,,SYRACUSE CITY,13204,1/10/2011,,,REAR,,1,,,,,67,,,,GIS,SYR,,-76.1745,43.0539,West Genesee,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2083,130321,1524544,12573561,3.115E+25,108.2-04-06.0,,73000,73000,535,N GEDDES ST,481,482,0,48200,48200,N,GEDDES,ST,,SYRACUSE CITY,13204,1/11/2011,,,UPPER,,1,,,,,67,,,,GIS,SYR,,-76.1708,43.0548,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2093,130341,1524562,12573560,3.115E+25,108.2-04-06.0,,73000,73000,1105,W BELDEN AVE,481,482,0,48200,48200,W,BELDEN,AVE,,SYRACUSE CITY,13204,1/11/2011,,,,,1,,,,,67,,,,GIS,SYR,,-76.1709,43.0548,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2094,130342,1524563,12573560,3.115E+25,108.2-04-06.0,,73000,73000,1103,W BELDEN AVE,481,482,0,48200,48200,W,BELDEN,AVE,,SYRACUSE CITY,13204,1/11/2011,,,,,1,,,,,67,,,,GIS,SYR,,-76.1708,43.0548,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2096,130366,1524584,12573539,3.115E+25,109.-04-12.0,,73000,73000,703,PARK AVE,483,482,0,48200,48200,,PARK,AVE,,SYRACUSE CITY,13204,1/11/2011,,,REAR,,1,,,,,67,,,,GIS,SYR,,-76.1711,43.0518,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2115,130493,1524801,12573563,3.115E+25,106.-01-17.0,,73000,73000,600,N GEDDES ST,425,482,0,48200,48200,N,GEDDES,ST,,SYRACUSE CITY,13204,1/14/2011,,,UPPER,,1,,,,,67,,,,GIS,SYR,,-76.1702,43.0551,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2126,130656,1524920,12573536,3.115E+25,109.-04-31.0,,73000,73000,207,N GEDDES ST,483,482,0,48200,48200,N,GEDDES,ST,,SYRACUSE CITY,13204,2/1/2011,,,UPPER,,3,,,,,67,,,,GIS,SYR,,-76.1709,43.0506,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2128,130658,1524921,12573536,3.115E+25,109.-04-32.0,,73000,73000,205,N GEDDES ST,482,482,0,48200,48200,N,GEDDES,ST,,SYRACUSE CITY,13204,2/1/2011,,,REAR,,3,,,,,67,,,,GIS,SYR,,-76.171,43.0505,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2131,130661,1524923,12573536,3.115E+24,109.-04-35.0,,73000,73000,201,N GEDDES ST,483,482,0,48200,48200,N,GEDDES,ST,,SYRACUSE CITY,13204,2/1/2011,,,UPPER,,3,,,,,67,,,,GIS,SYR,,-76.171,43.0503,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2133,130663,1524924,12573468,3.115E+24,109.-05-12.0,,73000,73000,139,N GEDDES ST,484,482,0,48200,48200,N,GEDDES,ST,,SYRACUSE CITY,13204,2/1/2011,,,UPPER,,7,,,,,67,,,,GIS,SYR,,-76.1711,43.05,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2136,130666,1524927,12573468,3.115E+25,109.-05-15.1,,73000,73000,133,N GEDDES ST,483,482,0,48200,48200,N,GEDDES,ST,,SYRACUSE CITY,13204,2/1/2011,,,REAR,,2,,,,,67,,,,GIS,SYR,,-76.171,43.0497,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2142,130672,1524933,12573468,3.115E+25,105.-09-24.0,,73000,73000,138,N GEDDES ST,425,482,0,48200,48200,N,GEDDES,ST,,SYRACUSE CITY,13204,2/1/2011,,,,,2,,,,,67,,,,GIS,SYR,,-76.1704,43.0499,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2147,132390,1526763,12572829,3.115E+25,111.-04-14.0,,73000,73000,1628,W GENESEE ST,465,482,0,48200,48200,W,GENESEE,ST,,SYRACUSE CITY,13204,2/15/2011,,,UPPER,,1,,,,,67,,,,GIS,SYR,,-76.1885,43.0525,West Genesee,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2150,132474,1526686,12572829,3.115E+25,111.-13-01.0,,73000,73000,1643,W GENESEE ST,483,482,0,48200,48200,W,GENESEE,ST,,SYRACUSE CITY,13204,2/13/2011,,,UPPER,,2,Apartments above pizzeria,,,,67,,,,GIS,SYR,,-76.189,43.0519,West Genesee,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2151,132507,1526719,12572807,3.115E+25,111.-16-06.0,,73000,73000,511,AVERY AVE,484,482,0,48200,48200,,AVERY,AVE,,SYRACUSE CITY,13204,2/14/2011,,,UPPER,,9,,,,,67,,,,GIS,SYR,,-76.1934,43.05,West Genesee,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2162,132536,1526746,12572817,3.115E+25,111.-14-02.0,,73000,73000,1751,W GENESEE ST,484,482,0,48200,48200,W,GENESEE,ST,,SYRACUSE CITY,13204,2/11/2011,,,REAR,,1,,,,,67,,,,GIS,SYR,,-76.1907,43.0511,West Genesee,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2174,132548,1526758,12572839,3.115E+25,111.-12-01.0,,73000,73000,1609,W GENESEE ST,471,482,0,48200,48200,W,GENESEE,ST,,SYRACUSE CITY,13204,2/15/2011,,,REAR,,1,,,,,67,,,,GIS,SYR,,-76.1863,43.052,West Genesee,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2175,132549,1526759,12572839,3.115E+25,111.-12-02.0,,73000,73000,1607,W GENESEE ST,483,482,0,48200,48200,W,GENESEE,ST,,SYRACUSE CITY,13204,2/15/2011,,,UPPER,,3,,,,,67,,,,GIS,SYR,,-76.186,43.0521,West Genesee,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2176,132550,1526760,12572839,3.115E+25,111.-12-03.0,,73000,73000,1605,W GENESEE ST,483,482,0,48200,48200,W,GENESEE,ST,,SYRACUSE CITY,13204,2/15/2011,,,UPPER,,2,,,,,67,,,,GIS,SYR,,-76.1858,43.052,West Genesee,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2185,132561,1526773,12572809,3.115E+25,111.-02-16.0,,73000,73000,1816,W GENESEE ST,483,482,0,48200,48200,W,GENESEE,ST,,SYRACUSE CITY,13204,2/15/2011,,,REAR,,1,,,,,67,,,,GIS,SYR,,-76.193,43.0508,West Genesee,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2194,151168,1527618,12575170,3.115E+25,008.-02-07.0,,73000,73000,202,ISABELLA ST,482,482,0,48200,48200,,ISABELLA,ST,,SYRACUSE CITY,13208,8/1/2011,2/6/2014,,,,1,,,,,67,,,,GIS,SYR,,-76.1547,43.063,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2207,160418,1527620,12581070,3.115E+25,024.-01-14.0,,73000,73000,2527,JAMES ST,482,482,0,48200,48200,,JAMES,ST,,SYRACUSE CITY,13206,12/9/2011,,,,,1,,,,,67,,,,GIS,SYR,,-76.1111,43.0687,Eastwood James,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2218,160467,1532441,12573633,3.115E+25,100.-08-01.0,,73000,73000,203,NIAGARA ST,482,482,0,48200,48200,,NIAGARA,ST,,SYRACUSE CITY,13204,1/1/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1617,43.0468,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2251,160520,1527903,12573618,3.115E+25,100.-11-01.0,,73000,73000,523,MARCELLUS ST,483,482,0,48200,48200,,MARCELLUS,ST,,SYRACUSE CITY,13204,1/2/2012,,,UPPER,,1,,,,,67,,,,GIS,SYR,,-76.1666,43.0457,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2260,160542,1527926,12573615,3.115E+25,100.-12-09.0,,73000,73000,202,SENECA ST,483,482,0,48200,48200,,SENECA,ST,,SYRACUSE CITY,13204,1/3/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1669,43.0456,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2309,161762,1529147,12573056,3.115E+25,092.-18-20.0,,73000,73000,1207,S GEDDES ST,483,482,0,48200,48200,S,GEDDES,ST,,SYRACUSE CITY,13204,1/20/2012,,,REAR,,2,,,,,67,,,,GIS,SYR,,-76.1737,43.0355,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2310,161763,1529148,12573056,3.115E+25,092.-18-20.0,,73000,73000,1207,S GEDDES ST,483,482,0,48200,48200,S,GEDDES,ST,,SYRACUSE CITY,13204,1/20/2012,,,UPPER,,1,,,,,67,,,,GIS,SYR,,-76.1739,43.0356,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2325,162020,1529400,12573051,3.115E+25,092.-24-15.0,,73000,73000,401,ELLIOTT ST,483,482,0,48200,48200,,ELLIOTT,ST,,SYRACUSE CITY,13204,1/24/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1747,43.0348,Geddes Marcellus,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2351,165308,1540989,12573173,3.115E+25,083.-09-05.0,,73000,73000,1202,SOUTH AVE,482,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,7/11/2004,2/26/2012,,,,15,Commercial space on ground floor,,,,67,,,,GIS,SYR,,-76.1591,43.0257,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2365,165323,1532703,12572121,3.115E+25,083.-11-46.0,,73000,73000,1429,SOUTH AVE,483,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,2/26/2012,,,,,3,Apts above commercial ground floor. Address ?,,,,67,,,,GIS,SYR,,-76.1592,43.0232,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2366,165324,1532704,12572113,3.115E+25,083.-11-26.0,,73000,73000,1549,SOUTH AVE,483,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,2/26/2012,,,,,2,Next to barber shop,,,,67,,,,GIS,SYR,,-76.1591,43.0219,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2374,165332,1532712,12572113,3.115E+25,083.-11-33.1,,73000,73000,1521,SOUTH AVE,483,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,2/26/2012,2/12/2013,,,,1,Apt above bar; address needs verification,,,,67,,,,GIS,SYR,,-76.1591,43.0226,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2375,165333,1532713,12572113,3.115E+25,079.-13-14.0,,73000,73000,1552,SOUTH AVE,483,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,2/26/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1595,43.0219,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2379,165337,1532717,12572113,3.115E+25,079.-13-11.0,,73000,73000,1534,SOUTH AVE,484,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,2/26/2012,,,,,2,,,,,67,,,,GIS,SYR,,-76.1594,43.0223,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2391,165371,1532750,12572012,3.115E+25,079.-19-23.0,,73000,73000,101,ELMWOOD AVE,482,482,0,48200,48200,,ELMWOOD,AVE,,SYRACUSE CITY,13207,2/27/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1617,43.0186,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2392,165372,1532752,12572011,3.115E+25,079.-19-23.0,,73000,73000,2002,SOUTH AVE,482,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,2/27/2012,3/8/2013,,,,1,,,,,67,,,,GIS,SYR,,-76.1615,43.0184,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2427,166353,1533701,12573333,3.115E+25,085.-03-27.0,,73000,73000,319,CORTLAND AVE,483,482,0,48200,48200,,CORTLAND,AVE,,SYRACUSE CITY,13202,3/9/2012,,,REAR,,3,,,,,67,,,,GIS,SYR,,-76.152,43.0332,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2473,166487,1533834,12573212,3.115E+25,086.-15-17.0,,73000,73000,858,SOUTH AVE,483,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,3/12/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1582,43.0288,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2474,166488,1533835,12573212,3.115E+25,086.-15-17.0,,73000,73000,860,SOUTH AVE,483,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,3/12/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1582,43.0288,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2475,166489,1533836,12573212,3.115E+25,086.-15-17.0,,73000,73000,862,SOUTH AVE,483,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,3/12/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1582,43.0287,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2476,166490,1533862,12573212,3.115E+25,086.-15-17.0,,73000,73000,864,SOUTH AVE,483,482,0,48200,48200,,SOUTH,AVE,,SYRACUSE CITY,13207,3/12/2012,,,,,2,,,,,67,,,,GIS,SYR,,-76.1583,43.0287,South Ave,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2522,167414,1534767,13002114,3.115E+25,085.-11-18.0,,73000,73000,1555,S SALINA ST,483,482,0,48200,48200,S,SALINA,ST,,SYRACUSE CITY,13205,3/19/2012,,,UPPER,,2,,,,,67,,,,GIS,SYR,,-76.1475,43.0307,Southside Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2553,168594,1535930,12576839,3.115E+25,077.-03-04.0,,73000,73000,2314,S SALINA ST,483,482,0,48200,48200,S,SALINA,ST,,SYRACUSE CITY,13205,3/30/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.145,43.0244,Southside Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2568,168658,1535993,12577236,3.115E+25,077.-04-17.0,,73000,73000,2219,S SALINA ST,482,482,0,48200,48200,S,SALINA,ST,,SYRACUSE CITY,13205,3/30/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.145,43.0253,Southside Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2604,170359,1537700,12576842,3.115E+25,076.-04-27.0,,73000,73000,3016,S SALINA ST,483,482,0,48200,48200,S,SALINA,ST,,SYRACUSE CITY,13205,4/13/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1421,43.0184,Southside Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2670,171165,1538498,12576747,3.115E+25,072.-04-17.1,,73000,73000,3807,S SALINA ST,433,482,0,48200,48200,S,SALINA,ST,,SYRACUSE CITY,13205,4/20/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1419,43.0116,Southside Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2671,171166,1538499,12576747,3.115E+25,072.-04-17.1,,73000,73000,3809,S SALINA ST,433,482,0,48200,48200,S,SALINA,ST,,SYRACUSE CITY,13205,4/20/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1419,43.0116,Southside Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2685,171524,1538853,12576630,3.115E+25,071.-01-16.0,,73000,73000,4300,S SALINA ST,482,482,0,48200,48200,S,SALINA,ST,,SYRACUSE CITY,13205,7/15/2014,,,,,15,,,,,67,,,,GIS,SYR,,-76.1432,43.0068,Southside Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2714,171762,1539084,12576609,3.115E+25,071.-20-10.0,,73000,73000,4608,S SALINA ST,482,482,0,48200,48200,S,SALINA,ST,,SYRACUSE CITY,13205,4/27/2012,,,,,4,Second floor apts above commercial first floor,,,,67,,,,GIS,SYR,,-76.143,43.0027,Southside Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2716,171764,1539085,12576601,3.115E+25,071.-19-17.0,,73000,73000,4712,S SALINA ST,483,482,0,48200,48200,S,SALINA,ST,,SYRACUSE CITY,13205,4/27/2012,,,UPPER,,2,,,,,67,,,,GIS,SYR,,-76.143,43.0016,Southside Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2726,174341,1541048,12575114,3.115E+25,008.-19-03.0,,73000,73000,110,ASH ST,482,482,0,48200,48200,,ASH,ST,,SYRACUSE CITY,13208,11/18/2012,,,,,2,Needs to be verified,,,,67,,,,GIS,SYR,,-76.1525,43.059,North Salina,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2730,174543,1541080,12580034,3.115E+25,009.-27-19.0,,73000,73000,739,BUTTERNUT ST,482,482,0,48200,48200,,BUTTERNUT,ST,,SYRACUSE CITY,13208,11/27/2012,,,REAR,,1,,,,,67,,,,GIS,SYR,,-76.1456,43.0611,Butternut,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2733,174561,1541086,12578027,3.115E+25,103.-06-11.0,,73000,73000,203,CATHERINE ST,432,482,0,48200,48200,,CATHERINE,ST,,SYRACUSE CITY,13203,11/29/2012,2/6/2014,,,,1,Apt above garage,,,,67,,,,GIS,SYR,,-76.1422,43.0525,Burnet,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2739,174660,1541113,12573494,3.115E+25,109.-01-05.0,,73000,73000,1409,W GENESEE ST,483,482,0,48200,48200,W,GENESEE,ST,,SYRACUSE CITY,13204,12/11/2012,,,UPPER,,3,,,,,67,,,,GIS,SYR,,-76.1804,43.0522,West Genesee,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2742,174678,1541191,12580291,3.115E+25,011.-10-37.0,,73000,73000,1828,GRANT BLVD,482,482,0,48200,48200,,GRANT,BLVD,,SYRACUSE CITY,13208,12/16/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1408,43.0723,Grant Butternut Cir,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
2743,174679,1541124,12580291,3.115E+25,011.-10-37.0,,73000,73000,1834,GRANT BLVD,482,482,0,48200,48200,,GRANT,BLVD,,SYRACUSE CITY,13208,12/16/2012,,,,,1,,,,,67,,,,GIS,SYR,,-76.1409,43.0723,Grant Butternut Cir,482,0,APTS IN MULTI USE BLDG,48200,Apts In Multi Use Bldg,Mixed Use,Mixed Use
